"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"HLACEUS","202111","0.05","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202112","0.052","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202113","0.614","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202201","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202202","0.054","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202203","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202204","0.058","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202205","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202206","0.058","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202207","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202208","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202209","0.058","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202210","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202211","0.058","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202212","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202213","0.701","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202301","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202302","0.054","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202303","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202304","0.058","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202305","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202306","0.058","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202307","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202308","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202309","0.058","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202310","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202311","0.058","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202312","0.06","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202313","0.701","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202401","0.059","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202402","0.056","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202403","0.059","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202404","0.057","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202405","0.059","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"HLACEUS","202406","0.057","5","HGL Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197301","13.472","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197302","11.873","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197303","12.083","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197304","11.954","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197305","13.573","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197306","11.795","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197307","12.64","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197308","12.589","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197309","12.689","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197310","13.489","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197311","12.118","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197312","13.325","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197313","151.601","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197401","10.852","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197402","9.347","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197403","11.637","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197404","11.105","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197405","12.83","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197406","11.154","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197407","12.461","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197408","12.426","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197409","13.15","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197410","12.368","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197411","12.2","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197412","12.812","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197413","142.342","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197501","12.764","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197502","11.846","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197503","12.031","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197504","11.965","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197505","11.98","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197506","11.719","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197507","11.642","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197508","12.753","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197509","12.364","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197510","12.238","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197511","11.854","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197512","11.178","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197513","144.335","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197601","11.573","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197602","11.04","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197603","11.774","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197604","11.991","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197605","11.786","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197606","11.391","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197607","13.434","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197608","11.852","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197609","12.404","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197610","11.172","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197611","11.533","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197612","12.458","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197613","142.408","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197701","12.724","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197702","11.439","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197703","12.578","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197704","12.089","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197705","11.97","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197706","11.679","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197707","12.435","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197708","13.464","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197709","12.336","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197710","12.407","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197711","12.29","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197712","13.289","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197713","148.699","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197801","11.843","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197802","12.057","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197803","13.479","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197804","12.001","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197805","12.222","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197806","12.357","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197807","12.445","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197808","13.84","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197809","12.725","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197810","13.17","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197811","13.187","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197812","12.776","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197813","152.102","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197901","13.359","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197902","12.68","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197903","13.505","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197904","11.711","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197905","12.197","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197906","13.012","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197907","13.36","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197908","13.276","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197909","13.027","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197910","12.979","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197911","12.756","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197912","13.61","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","197913","155.472","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198001","13.575","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198002","12.347","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198003","13.771","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198004","13.24","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198005","12.421","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198006","12.641","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198007","13.58","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198008","12.752","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198009","12.595","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198010","12.699","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198011","12.078","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198012","13.327","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198013","155.026","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198101","13.079","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198102","11.341","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198103","13.031","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198104","11.573","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"JFACEUS","198105","11.338","6","Jet Fuel Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
